pid,trial_no,type,stim,rt,history_accessed,jspsych
67c9a591ee61ca04b1eddb65,36,outcome,"[5,7]",2778,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":2778,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":36,\""rt\"":2778,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,1,outcome,"[13,19]",13148,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":13148,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":1,\""rt\"":13148,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,2,outcome,"[3,5]",18914,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":18914,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":2,\""rt\"":18914,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,3,outcome,"[5,13]",14914,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":14914,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":3,\""rt\"":14914,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,4,outcome,"[2,19]",42849,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":42849,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":4,\""rt\"":42849,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,5,outcome,"[13,13]",12984,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":12984,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":5,\""rt\"":12984,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,6,outcome,"[5,11]",20032,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":20032,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":6,\""rt\"":20032,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,7,outcome,"[2,5]",3963,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":3963,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":7,\""rt\"":3963,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,8,outcome,"[11,11]",22165,t,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":22165,""history_accessed"":true,""trial_number"":8,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":8,\""rt\"":22165,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,9,outcome,"[5,5]",26400,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":26400,""history_accessed"":true,""trial_number"":9,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":9,\""rt\"":26400,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,10,outcome,"[17,17]",16131,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":16131,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":10,\""rt\"":16131,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,11,outcome,"[7,13]",244247,t,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":244247,""history_accessed"":true,""trial_number"":11,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":11,\""rt\"":244247,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,12,outcome,"[2,3]",25280,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":25280,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":12,\""rt\"":25280,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,13,outcome,"[7,7]",2798,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":2798,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":13,\""rt\"":2798,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,14,outcome,"[13,17]",47765,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":47765,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":14,\""rt\"":47765,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,15,outcome,"[3,13]",141662,t,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":141662,""history_accessed"":true,""trial_number"":15,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":15,\""rt\"":141662,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,16,outcome,"[17,19]",13213,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":13213,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":16,\""rt\"":13213,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,17,outcome,"[5,17]",59882,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":59882,""history_accessed"":true,""trial_number"":17,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":17,\""rt\"":59882,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,18,outcome,"[3,11]",29847,t,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":29847,""history_accessed"":true,""trial_number"":18,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":18,\""rt\"":29847,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,19,outcome,"[7,11]",32681,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":32681,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":19,\""rt\"":32681,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,20,outcome,"[2,2]",13348,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":13348,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":20,\""rt\"":13348,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,21,outcome,"[11,13]",5131,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":5131,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":21,\""rt\"":5131,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,22,outcome,"[3,7]",48365,t,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":48365,""history_accessed"":true,""trial_number"":22,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":22,\""rt\"":48365,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,23,outcome,"[3,17]",2647,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":2647,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":23,\""rt\"":2647,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,24,outcome,"[3,19]",6782,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":6782,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":24,\""rt\"":6782,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,25,outcome,"[2,7]",69232,t,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":69232,""history_accessed"":true,""trial_number"":25,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":25,\""rt\"":69232,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,26,outcome,"[5,19]",18312,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":18312,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":26,\""rt\"":18312,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,27,outcome,"[19,19]",2346,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":2346,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":27,\""rt\"":2346,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,28,outcome,"[2,13]",6595,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":6595,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":28,\""rt\"":6595,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,29,outcome,"[3,3]",12731,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":12731,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":29,\""rt\"":12731,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,30,outcome,"[5,7]",8464,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":8464,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":30,\""rt\"":8464,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,31,outcome,"[2,11]",18615,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":18615,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":31,\""rt\"":18615,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,32,outcome,"[2,17]",26263,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":26263,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":32,\""rt\"":26263,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,33,outcome,"[11,19]",2796,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":2796,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":33,\""rt\"":2796,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,34,outcome,"[7,19]",12265,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":12265,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":34,\""rt\"":12265,\""history_accessed\"":false}""}"
67d0a57b0a4981c5e65c3bcc,35,outcome,"[11,17]",28347,t,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":28347,""history_accessed"":true,""trial_number"":35,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":35,\""rt\"":28347,\""history_accessed\"":true}""}"
67d0a57b0a4981c5e65c3bcc,36,outcome,"[7,17]",2382,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":2382,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":36,\""rt\"":2382,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,1,outcome,"[13,17]",3707,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":3707,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":1,\""rt\"":3707,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,2,outcome,"[3,11]",3445,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":3445,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":2,\""rt\"":3445,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,3,outcome,"[5,13]",11655,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":11655,""history_accessed"":true,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":3,\""rt\"":11655,\""history_accessed\"":true}""}"
67d8c1d226d3c8cb84cea52e,4,outcome,"[3,5]",3121,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":3121,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":4,\""rt\"":3121,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,5,outcome,"[5,19]",2765,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":2765,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":5,\""rt\"":2765,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,6,outcome,"[13,19]",2533,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":2533,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":6,\""rt\"":2533,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,7,outcome,"[17,17]",3998,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":3998,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":7,\""rt\"":3998,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,8,outcome,"[2,17]",1910,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":1910,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":8,\""rt\"":1910,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,9,outcome,"[13,13]",2691,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":2691,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":9,\""rt\"":2691,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,10,outcome,"[7,19]",2010,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":2010,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":10,\""rt\"":2010,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,11,outcome,"[3,19]",1690,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":1690,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":11,\""rt\"":1690,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,12,outcome,"[2,11]",2917,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":2917,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":12,\""rt\"":2917,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,13,outcome,"[2,5]",2297,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":2297,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":13,\""rt\"":2297,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,14,outcome,"[2,2]",2695,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":2695,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":14,\""rt\"":2695,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,15,outcome,"[2,19]",1761,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":1761,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":15,\""rt\"":1761,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,16,outcome,"[7,7]",3169,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":3169,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":16,\""rt\"":3169,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,17,outcome,"[11,19]",2342,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":2342,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":17,\""rt\"":2342,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,18,outcome,"[17,19]",1787,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":1787,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":18,\""rt\"":1787,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,19,outcome,"[5,11]",1702,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":1702,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":19,\""rt\"":1702,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,20,outcome,"[2,7]",1595,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":1595,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":20,\""rt\"":1595,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,21,outcome,"[5,17]",1705,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":1705,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":21,\""rt\"":1705,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,22,outcome,"[3,13]",1794,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":1794,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":22,\""rt\"":1794,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,23,outcome,"[11,13]",1769,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":1769,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":23,\""rt\"":1769,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,24,outcome,"[2,3]",1380,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":1380,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":24,\""rt\"":1380,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,25,outcome,"[11,11]",1974,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1974,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":25,\""rt\"":1974,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,26,outcome,"[3,17]",2285,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":2285,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":26,\""rt\"":2285,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,27,outcome,"[3,7]",2512,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":2512,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":27,\""rt\"":2512,\""history_accessed\"":false}""}"
67d8c1d226d3c8cb84cea52e,28,outcome,"[7,17]",1687,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":1687,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":28,\""rt\"":1687,\""history_accessed\"":false}""}"
